date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2023-01-08,2023,0,,IND,CHO,1495.31101387442,1413.82717338469,0.7397568114019876,0.26024318859801243,1498.50949400035,1410.62869325876,,,,,,,1500.35376353692,1464.90789484689,0.658000513919584,0.341999486080416,116,111,43,23,33
2023-01-08,2023,0,,MIA,BRK,1548.34329194328,1621.60911275156,0.5383978236779176,0.46160217632208245,1543.89586121133,1626.05654348351,,,,,,,1556.38125319526,1614.13371280507,0.506709968278385,0.493290031721615,101,102,81,25,53
2023-01-08,2023,0,,MEM,UTA,1635.46077730103,1504.67556152341,0.7905934840457317,0.2094065159542683,1637.94876859488,1502.18757022956,,,,,,,1599.38382066718,1536.79868033396,0.73824407916391,0.26175592083609,123,118,76,29,53
2023-01-08,2023,0,,OKC,DAL,1452.73119369989,1554.14395672697,0.49796688177668763,0.5020331182233124,1463.79984358168,1543.07530684518,,,,,,,1426.30771235156,1443.93613884781,0.654408297932285,0.345591702067715,120,109,25,10,18
2023-01-08,2023,0,,HOU,MIN,1329.0543245416,1490.76997313496,0.4121065404150909,0.587893459584909,1321.92312315989,1497.90117451667,,,,,,,1315.57052393984,1498.84008445828,0.351997635893355,0.648002364106645,96,104,15,23,19
2023-01-08,2023,0,,PHO,CLE,1521.25958027057,1556.12894683069,0.5926477850960794,0.4073522149039206,1505.17669082497,1572.21183627629,,,,,,,1454.94479648296,1565.88117311225,0.460929058284718,0.539070941715282,98,112,54,37,46
2023-01-08,2023,0,,LAC,ATL,1481.28895597263,1474.37778496284,0.649178500295819,0.350821499704181,1472.30967988686,1483.35706104861,,,,,,,1466.32221776859,1510.68949529802,0.527115101665838,0.472884898334162,108,112,46,75,61
2023-01-09,2023,0,,WAS,NOP,1495.71388051701,1572.17632266071,0.5338215421036855,0.4661784578963145,1477.88997561917,1590.00022755855,,,,,,,1480.19375304305,1543.5648474266,0.510952003114483,0.489047996885517,112,132,56,33,45
2023-01-09,2023,0,,BOS,CHI,1632.85386924162,1507.57848551189,0.785294140195686,0.214705859804314,1636.15728848985,1504.27506626366,,,,,,,1669.49080580214,1498.34140504524,0.795558948668276,0.204441051331724,107,99,80,18,49
2023-01-09,2023,0,,NYK,MIL,1571.15277439649,1510.88559654632,0.7155658858839268,0.2844341141160732,1560.77063697181,1521.267733971,,,,,,,1578.42427035989,1537.8517331399,0.657978088107956,0.342021911892044,107,111,73,40,57
2023-01-09,2023,0,,MEM,SAS,1637.94876859488,1372.99133158291,0.8909871155116617,0.10901288448833835,1639.4809480827,1371.45915209509,,,,,,,1623.18683140476,1341.53948614029,0.857556096085226,0.142443903914774,121,113,38,1,20
2023-01-09,2023,0,,DEN,LAL,1587.23355294168,1507.50131686383,0.7378109694953454,0.2621890305046546,1592.85094246286,1501.88392734265,,,,,,,1612.96897663558,1282.71369363425,0.931269505726244,0.0687304942737557,122,109,23,5,14
2023-01-09,2023,0,,SAC,ORL,1483.21657734254,1405.4445230171,0.7356223312059408,0.2643776687940592,1492.09163252079,1396.56946783885,,,,,,,1494.75074300922,1410.54521241486,0.709748368889631,0.290251631110369,136,111,30,18,24
2023-01-10,2023,0,,PHI,DET,1589.80205431996,1364.24138123958,0.8669294176452925,0.13307058235470748,1594.53039548084,1359.5130400787,,,,,,,1589.92056322675,1344.58810052595,0.860362750727746,0.139637249272254,147,116,33,1,17
2023-01-10,2023,0,,TOR,CHO,1483.4407137092,1410.62869325876,0.7300322010478821,0.26996779895211787,1488.96042284145,1405.10898412651,,,,,,,1544.81458416451,1448.42661002512,0.728880166169215,0.271119833830785,132,120,48,15,32
2023-01-10,2023,0,,MIA,OKC,1543.89586121133,1463.79984358168,0.7382158618825388,0.26178413811746115,1545.74557642906,1461.95012836395,,,,,,,1316.27394908913,1432.07056701668,0.445701312540475,0.554298687459525,112,111,8,28,18
2023-01-10,2023,0,,UTA,CLE,1502.18757022956,1572.21183627629,0.5430318292452281,0.4569681707547719,1506.50016809536,1567.89923841049,,,,,,,1523.84829868479,1575.183663931,0.575528132069685,0.424471867930315,116,114,70,42,56
2023-01-10,2023,0,,GSW,PHO,1538.09727473793,1505.17669082497,0.6824713261628091,0.31752867383719086,1520.32462784029,1522.94933772261,,,,,,,1518.66853256762,1320.59023385221,0.827786305769824,0.172213694230176,113,125,18,38,28
2023-01-10,2023,0,,POR,ORL,1447.30417688288,1396.56946783885,0.7042666271271275,0.2957333728728725,1438.34982124314,1405.52382347859,,,,,,,1487.12635517977,1380.13890859261,0.774599977152724,0.225400022847276,106,109,24,15,20
2023-01-10,2023,0,,LAC,DAL,1472.30967988686,1543.07530684518,0.5419726347330044,0.4580273652669956,1482.72549010563,1532.65949662641,,,,,,,1462.96827422439,1561.480943138,0.473030110346415,0.526969889653585,113,101,55,61,58
2023-01-11,2023,0,,DET,MIN,1359.5130400787,1497.90117451667,0.4449787519320407,0.5550212480679593,1376.28751109961,1481.12670349576,,,,,,,1280.47802768075,1499.37318183105,0.259684452676415,0.740315547323585,135,118,10,18,14
2023-01-11,2023,0,,WAS,CHI,1477.88997561917,1504.27506626366,0.6043829882481181,0.3956170117518819,1482.06744286445,1500.09759901838,,,,,,,1375.62756959702,1463.54862063929,0.478823359250333,0.521176640749667,100,97,20,66,43
2023-01-11,2023,0,,ATL,MIL,1483.35706104861,1521.267733971,0.5884145098922156,0.41158549010778445,1471.30327908568,1533.32151593393,,,,,,,1484.82950319159,1544.18063470709,0.518698878698202,0.481301121301798,105,114,57,43,50
2023-01-11,2023,0,,BOS,NOP,1636.15728848985,1590.00022755855,0.6987489758559393,0.3012510241440607,1642.09713781931,1584.06037822909,,,,,,,1668.79430602756,1528.55844874386,0.773259093615465,0.226740906384535,125,114,84,8,46
2023-01-11,2023,0,,NYK,IND,1560.77063697181,1498.50949400035,0.717896264890099,0.28210373510990105,1564.63223068794,1494.64790028422,,,,,,,1565.90568774029,1504.83518742226,0.6859424615894,0.3140575384106,119,113,65,77,71
2023-01-11,2023,0,,MEM,SAS,1639.4809480827,1371.45915209509,0.8926886798607043,0.10731132013929567,1640.76308357572,1370.17701660207,,,,,,,1649.98636907643,1352.31898382525,0.893900682278112,0.106099317721888,135,129,45,0,23
2023-01-11,2023,0,,DEN,PHO,1592.85094246286,1522.94933772261,0.7267175984584497,0.27328240154155026,1603.115781496,1512.68449868947,,,,,,,1616.47833368504,1393.63509774345,0.905147219288302,0.0948527807116984,126,97,49,5,27
2023-01-11,2023,0,,SAC,HOU,1492.09163252079,1321.92312315989,0.8256656576655637,0.17433434233443634,1496.787893572,1317.22686210868,,,,,,,1491.78056877351,1313.38842275969,0.816150856410366,0.183849143589634,135,115,14,13,14
2023-01-12,2023,0,,PHI,OKC,1594.53039548084,1461.95012836395,0.7922990558939884,0.2077009441060116,1563.75484202727,1492.72568181752,,,,,,,1621.49633102676,1435.04856830139,0.819861525431342,0.180138474568658,114,133,60,5,33
2023-01-12,2023,0,,TOR,CHO,1488.96042284145,1405.10898412651,0.742372033280088,0.25762796671991195,1493.62188621976,1400.4475207482,,,,,,,1547.39525648741,1441.90555307807,0.736157383522525,0.263842616477475,124,114,48,14,31
2023-01-12,2023,0,,BRK,BOS,1626.05654348351,1642.09713781931,0.6185289866665636,0.38147101333343636,1611.45403185188,1656.69964945094,,,,,,,1569.45791195814,1673.32014896085,0.51103997944272,0.48896002055728,98,109,90,12,51
2023-01-12,2023,0,,MIA,MIL,1545.74557642906,1533.32151593393,0.6563712985415006,0.34362870145849944,1550.62142129297,1528.44567107002,,,,,,,1469.39090824841,1491.71050123637,0.637477229515066,0.362522770484934,108,102,43,22,33
2023-01-12,2023,0,,LAL,DAL,1501.88392734265,1532.65949662641,0.5983242970147318,0.4016757029852682,1493.87219452428,1540.67122944478,,,,,,,1394.92986713629,1555.81452553956,0.368754118918381,0.631245881081619,115,119,39,53,46
2023-01-12,2023,0,,POR,CLE,1438.34982124314,1567.89923841049,0.4575772096304201,0.54242279036958,1431.43660606005,1574.81245359358,,,,,,,1487.43615689489,1576.88606148473,0.479422292191401,0.520577707808599,113,119,63,41,52
2023-01-13,2023,0,,IND,ATL,1494.64790028422,1471.30327908568,0.6704075047833278,0.3295924952166722,1487.45999208877,1478.49118728113,,,,,,,1388.91795839143,1505.91071489973,0.440527743917642,0.559472256082358,111,113,29,89,59
2023-01-13,2023,0,,WAS,NYK,1482.06744286445,1564.63223068794,0.5250702460907548,0.4749297539092452,1475.33202057543,1571.36765297696,,,,,,,1466.46532554929,1566.07143542555,0.460501367810861,0.53949863218914,108,112,57,72,65
2023-01-13,2023,0,,DET,NOP,1376.28751109961,1584.06037822909,0.34969264505390185,0.6503073549460981,1371.30862575708,1589.03926357162,,,,,,,1275.56165352117,1535.93617460472,0.264752605460596,0.735247394539404,110,116,13,3,8
2023-01-13,2023,0,,SAS,GSW,1370.17701660207,1520.32462784029,0.42832880508484494,0.5716711949151551,1351.73338248344,1538.76826195892,,,,,,,1356.38321121164,1569.13262397946,0.319512283712663,0.680487716287337,113,144,32,22,27
2023-01-13,2023,0,,CHI,OKC,1500.09759901838,1492.72568181752,0.6497823039346864,0.3502176960653136,1481.81235045459,1511.01093038131,,,,,,,1470.18349726078,1431.21173035776,0.716874393678987,0.283125606321013,110,124,30,30,30
2023-01-13,2023,0,,MIN,PHO,1481.12670349576,1512.68449868947,0.5972416380305017,0.4027583619694983,1486.501155687,1507.31004649823,,,,,,,1496.22918685061,1432.01429468222,0.695301198338194,0.304698801661806,121,116,35,57,46
2023-01-13,2023,0,,UTA,ORL,1506.50016809536,1405.52382347859,0.7607713089149225,0.2392286910850775,1509.10698248245,1402.9170090915,,,,,,,1497.48314139423,1398.8445942927,0.771460904952661,0.228539095047339,112,108,29,18,24
2023-01-13,2023,0,,SAC,HOU,1496.787893572,1317.22686210868,0.8333117692506888,0.16668823074931116,1502.01117344461,1312.00358223607,,,,,,,1495.3514950444,1269.09779870063,0.846794252080267,0.153205747919733,139,114,9,10,10
2023-01-13,2023,0,,LAC,DEN,1482.72549010563,1603.115781496,0.47068965514975697,0.529310344850243,1471.94721560826,1613.89405599337,,,,,,,1484.03891797671,1489.28574833128,0.602758111346438,0.397241888653562,103,115,45,42,44
2023-01-14,2023,0,,MIA,MIL,1550.62142129297,1528.44567107002,0.6689190520086634,0.3310809479913366,1559.10162092543,1519.96547143756,,,,,,,1488.57996805558,1492.39931199887,0.594794940688261,0.405205059311739,111,95,47,21,34
2023-01-14,2023,0,,CHO,BOS,1400.4475207482,1656.69964945094,0.2891615714951833,0.7108384285048167,1393.22050485984,1663.9266653393,,,,,,,1438.73774683717,1678.81338624964,0.280686734249013,0.719313265750987,106,122,70,4,37
2023-01-14,2023,0,,IND,MEM,1487.45999208877,1640.76308357572,0.42388691503108494,0.5761130849689151,1475.07605417079,1653.1470214937,,,,,,,1419.8729656207,1616.96027049886,0.279938599251994,0.720061400748006,112,130,56,26,41
2023-01-14,2023,0,,TOR,ATL,1493.62188621976,1478.49118728113,0.6598768744674622,0.34012312553253776,1477.61531783952,1494.49775566137,,,,,,,1545.79117667834,1503.01305126523,0.720454628529383,0.279545371470617,103,114,60,71,66
2023-01-14,2023,0,,MIN,CLE,1486.501155687,1574.81245359358,0.5168150510095718,0.4831849489904282,1495.19384338449,1566.11976589609,,,,,,,1502.26054188755,1581.11082654178,0.445094560491917,0.554905439508083,110,102,67,42,55
2023-01-14,2023,0,,UTA,PHI,1509.10698248245,1563.75484202727,0.5648987886984146,0.4351012113015854,1504.36852194038,1568.49330256934,,,,,,,1434.7124519836,1618.1899723947,0.347967304469156,0.652032695530844,117,118,59,43,51
2023-01-14,2023,0,,POR,DAL,1431.43660606005,1540.67122944478,0.4867134373361915,0.5132865626638086,1446.58522254519,1525.52261295964,,,,,,,1496.49593508119,1551.87636744039,0.530148910786031,0.469851089213969,136,119,60,48,54
2023-01-15,2023,0,,DET,NYK,1371.30862575708,1571.36765297696,0.3598567229556005,0.6401432770443996,1363.14371212769,1579.53256660635,,,,,,,1350.77103217589,1567.58849276672,0.314818884060886,0.685181115939114,104,117,30,15,23
2023-01-15,2023,0,,LAC,HOU,1471.94721560826,1312.00358223607,0.8170303332380406,0.18296966676195936,1477.08133661621,1306.86946122812,,,,,,,1493.10967485198,1257.85958702875,0.856329020939874,0.143670979060126,121,100,7,9,8
2023-01-15,2023,0,,CHI,GSW,1481.81235045459,1538.76826195892,0.561630424408974,0.43836957559102596,1492.71331567921,1527.8672967343,,,,,,,1477.28634248538,1566.20829151773,0.490363417894258,0.509636582105742,132,118,59,62,61
2023-01-15,2023,0,,BRK,OKC,1611.45403185188,1511.01093038131,0.760212200790008,0.23978779920999205,1592.66249608129,1529.8024661519,,,,,,,1542.60817875888,1460.09536650283,0.712621346677803,0.287378653322197,102,112,51,12,32
2023-01-15,2023,0,,SAS,SAC,1351.73338248344,1502.01117344461,0.428145320625441,0.571854679374559,1341.64713109068,1512.09742483737,,,,,,,1351.89547575543,1503.93306684696,0.404948873729798,0.595051126270202,119,132,22,31,27
2023-01-15,2023,0,,DEN,ORL,1613.89405599337,1402.9170090915,0.8569429421472934,0.14305705785270662,1615.17494800594,1401.63611707893,,,,,,,1629.3107549944,1403.47840200398,0.87635086175092,0.12364913824908,119,116,54,1,28
2023-01-15,2023,0,,POR,DAL,1446.58522254519,1525.52261295964,0.5302744530880887,0.46972554691191126,1460.11778310066,1511.99005240417,,,,,,,1502.07704593048,1328.25014980276,0.803939452959198,0.196060547040802,140,123,18,27,23
2023-01-15,2023,0,,LAL,PHI,1493.87219452428,1568.49330256934,0.536458340105356,0.463541659894644,1489.44568911784,1572.91980797578,,,,,,,1400.77604848542,1604.47124428756,0.385059857766803,0.614940142233197,112,113,49,34,42
2023-01-16,2023,0,,CHO,BOS,1393.22050485984,1663.9266653393,0.2723635769211999,0.7276364230788002,1387.64355785059,1669.50361234855,,,,,,,1399.53842196275,1675.45511775331,0.241352123895148,0.758647876104852,118,130,61,3,32
2023-01-16,2023,0,,MIL,IND,1519.96547143756,1475.07605417079,0.6972107114588905,0.30278928854110954,1526.61476426995,1468.4267613384,,,,,,,1488.31841873312,1437.73896003014,0.666287230537244,0.333712769462756,132,119,35,36,36
2023-01-16,2023,0,,NYK,TOR,1579.53256660635,1477.61531783952,0.761755670012213,0.238244329987787,1570.75296376064,1486.39492068523,,,,,,,1574.01087711425,1531.17751993293,0.594510968771604,0.405489031228396,121,123,71,62,67
2023-01-16,2023,0,,CLE,NOP,1566.11976589609,1589.03926357162,0.6091429409328216,0.3908570590671784,1573.76083484533,1581.39819462238,,,,,,,1572.52142350854,1536.73151105997,0.652097193666818,0.347902806333182,113,103,72,9,41
2023-01-16,2023,0,,WAS,GSW,1475.33202057543,1527.8672967343,0.5678854262421138,0.4321145737578862,1463.8402581147,1539.35905919503,,,,,,,1468.353797228,1560.14897189617,0.541540194875588,0.458459805124412,118,127,56,62,59
2023-01-16,2023,0,,ATL,MIA,1494.49775566137,1559.10162092543,0.5507636257401655,0.44923637425983454,1502.43063442698,1551.16874215982,,,,,,,1526.40960413414,1553.1745978278,0.57447436983636,0.42552563016364,121,113,67,68,68
2023-01-16,2023,0,,MIN,UTA,1495.19384338449,1504.36852194038,0.6278098788939346,0.3721901211060654,1489.72108849165,1509.84127683322,,,,,,,1504.70112628747,1469.5708447006,0.665137912117258,0.334862087882742,125,126,45,85,65
2023-01-16,2023,0,,MEM,PHO,1653.1470214937,1507.31004649823,0.804577181022538,0.19542281897746205,1660.2883811657,1500.16868682623,,,,,,,1646.93584711413,1456.13709848207,0.821666041837403,0.178333958162597,136,106,69,14,42
2023-01-16,2023,0,,LAL,HOU,1489.44568911784,1306.86946122812,0.8357087671765734,0.16429123282342661,1491.87893051785,1304.43621982811,,,,,,,1426.25830490933,1276.7655060346,0.782220467899557,0.217779532100443,140,132,5,9,7
2023-01-17,2023,0,,MIL,TOR,1526.61476426995,1486.39492068523,0.6915061856578285,0.3084938143421715,1531.65157777203,1481.35810718315,,,,,,,1493.07443790895,1534.97149454257,0.555046958510577,0.444953041489423,130,122,57,35,46
2023-01-17,2023,0,,SAS,BRK,1341.64713109068,1592.66249608129,0.2953969976495478,0.7046030023504521,1356.19990433021,1578.10972284176,,,,,,,1340.73548173823,1495.5728822481,0.402104577025355,0.597895422974645,106,98,19,2,11
2023-01-17,2023,0,,DEN,POR,1615.17494800594,1460.11778310066,0.81278775897993,0.18721224102006995,1618.20189620321,1457.09083490339,,,,,,,1625.00251487403,1508.57091911309,0.798896995358884,0.201103004641116,122,113,76,22,49
2023-01-17,2023,0,,LAC,PHI,1477.08133661621,1572.91980797578,0.5059886347410492,0.49401136525895084,1466.54444648982,1583.45669810217,,,,,,,1551.55754330243,1604.31739349249,0.52858845756636,0.47141154243364,110,120,79,43,61
2023-01-18,2023,0,,DAL,ATL,1511.99005240417,1502.43063442698,0.6526424341165279,0.3473575658834721,1499.00045957056,1515.42022726059,,,,,,,1554.69367089875,1539.92194634023,0.617956084086347,0.382043915913653,122,130,70,53,62
2023-01-18,2023,0,,NYK,WAS,1570.75296376064,1463.8402581147,0.7669351093088791,0.2330648906911209,1550.51256156374,1484.0806603116,,,,,,,1574.96710347321,1483.3372186074,0.719569976147432,0.280430023852568,105,116,62,41,52
2023-01-18,2023,0,,NOP,MIA,1581.39819462238,1551.16874215982,0.6791048260574256,0.3208951739425744,1551.50275666953,1581.06418011267,,,,,,,1532.07427986215,1574.04705529314,0.536594409325457,0.463405590674543,98,124,71,25,48
2023-01-18,2023,0,,HOU,CHO,1304.43621982811,1387.64355785059,0.5241477823034089,0.47585221769659114,1296.95851380805,1395.12126387065,,,,,,,1275.89635006111,1399.76350760123,0.420525394996716,0.579474605003284,117,122,3,0,2
2023-01-18,2023,0,,OKC,IND,1529.8024661519,1468.4267613384,0.7168628704457661,0.28313712955423387,1538.01761055406,1460.21161693624,,,,,,,1469.49713871574,1439.3753967002,0.650345840638966,0.349654159361034,126,106,32,51,42
2023-01-18,2023,0,,MEM,CLE,1660.2883811657,1573.76083484533,0.7453072948418181,0.2546927051581819,1662.07993262169,1571.96928338934,,,,,,,1673.57930050028,1545.8256323381,0.764222820349411,0.235777179650589,115,114,87,6,47
2023-01-18,2023,0,,UTA,LAC,1509.84127683322,1466.54444648982,0.695271852345066,0.30472814765493395,1519.72058076013,1456.66514256291,,,,,,,1517.76150753541,1415.34885764205,0.812763363453597,0.187236636546403,126,103,36,54,45
2023-01-18,2023,0,,DEN,MIN,1618.20189620321,1489.72108849165,0.7883888857730971,0.21161111422690293,1620.46487226518,1487.45811242968,,,,,,,1622.36132633744,1472.96995353744,0.784716268970064,0.215283731029936,122,118,69,25,47
2023-01-18,2023,0,,LAL,SAC,1491.87893051785,1512.09742483737,0.6128384383123905,0.3871615616876095,1482.66532159149,1521.31103376373,,,,,,,1428.05244799831,1462.61941384547,0.565060330219938,0.434939669780062,111,116,29,78,54
2023-01-19,2023,1,,DET,CHI,1363.14371212769,1492.71331567921,0.3217234883920555,0.6782765116079446,1354.26411354434,1501.59291426256,,,,,,,1341.82595017696,1494.93087771073,0.292899593085436,0.707100406914564,108,126,19,12,16
2023-01-19,2023,0,,BOS,GSW,1669.50361234855,1539.35905919503,0.7899822694801099,0.21001773051989014,1671.48674413385,1537.37592740973,,,,,,,1681.07617608533,1578.22773515884,0.728462628028789,0.271537371971211,121,118,91,30,61
2023-01-19,2023,0,,MIN,TOR,1487.45811242968,1481.35810718315,0.6481143144566393,0.35188568554336075,1490.59258613902,1478.22363347381,,,,,,,1472.65497243337,1532.79442481456,0.455933794093384,0.544066205906616,128,126,51,66,59
2023-01-19,2023,0,,PHO,BRK,1500.16868682623,1578.10972284176,0.5317028135872223,0.46829718641277773,1506.64555474467,1571.63285492332,,,,,,,1435.35166761395,1544.88403253345,0.454399252269742,0.545600747730258,117,112,46,33,40
2023-01-19,2023,0,,POR,PHI,1457.09083490339,1583.45669810217,0.4621291423435257,0.5378708576564744,1447.69746114159,1592.85007186397,,,,,,,1487.35609346021,1613.24040441541,0.420831544518123,0.579168455481877,95,105,70,36,53
2023-01-20,2023,0,,ORL,NOP,1401.63611707893,1551.50275666953,0.42872489340773773,0.5712751065922623,1416.21722496446,1536.921648784,,,,,,,1408.04957136295,1535.44141888183,0.411545717002408,0.588454282997592,123,110,38,8,23
2023-01-20,2023,0,,ATL,NYK,1515.42022726059,1550.51256156374,0.5923378890251814,0.40766211097481864,1525.85545282685,1540.07733599748,,,,,,,1548.0742391534,1537.82938006525,0.626869168640957,0.373130831359043,139,124,68,79,74
2023-01-20,2023,0,,CLE,GSW,1571.96928338934,1537.37592740973,0.6845543491438751,0.31544565085612486,1560.1048375064,1549.24037329267,,,,,,,1542.43601853187,1300.58981420366,0.890490262697136,0.109509737302864,114,120,18,8,13
2023-01-20,2023,0,,DAL,MIA,1499.00045957056,1581.06418011267,0.5257894744867113,0.4742105255132887,1516.92627544161,1563.13836424162,,,,,,,1569.63112689789,1582.95516250926,0.59067311743434,0.40932688256566,115,90,79,43,61
2023-01-20,2023,0,,SAS,LAC,1356.19990433021,1456.66514256291,0.49933046876311055,0.5006695312368894,1349.17456705596,1463.69047983716,,,,,,,1351.090742151,1523.3026074304,0.374276807396039,0.625723192603961,126,131,24,23,24
2023-01-20,2023,0,,DEN,IND,1620.46487226518,1460.21161693624,0.8172966259505581,0.18270337404944192,1625.92941983396,1454.74706936746,,,,,,,1462.02654490015,1432.47246562902,0.703214517710167,0.296785482289833,134,111,29,21,25
2023-01-20,2023,0,,UTA,BRK,1519.72058076013,1571.63285492332,0.5687652558812433,0.43123474411875673,1506.6936692714,1584.65976641205,,,,,,,1530.73892947606,1542.496024514,0.699062568965738,0.300937431034262,106,117,66,31,49
2023-01-20,2023,0,,LAL,MEM,1482.66532159149,1662.07993262169,0.38766279353475697,0.612337206465243,1487.95116493606,1656.79408927712,,,,,,,1430.36404102273,1661.67233973264,0.297983997594244,0.702016002405756,122,121,66,26,46
2023-01-20,2023,0,,SAC,OKC,1521.31103376373,1538.01761055406,0.6176240109131189,0.3823759890868811,1526.35666621749,1532.9719781003,,,,,,,1512.47233531482,1479.77863550674,0.652481136077879,0.347518863922121,118,113,49,72,61
2023-01-21,2023,0,,TOR,BOS,1478.22363347381,1671.48674413385,0.36891701951313854,0.6310829804868614,1474.90604623413,1674.80433137353,,,,,,,1521.16023709319,1646.2334611471,0.423202133263636,0.576797866736364,104,106,80,29,55
2023-01-21,2023,0,,WAS,ORL,1484.0806603116,1416.21722496446,0.724381317431875,0.27561868256812505,1492.04106714363,1408.25681813243,,,,,,,1492.33611192815,1412.40259416771,0.76024128888071,0.23975871111929,138,118,30,9,20
2023-01-21,2023,0,,CLE,MIL,1560.1048375064,1531.65157777203,0.6768726006967846,0.32312739930321543,1566.92403852624,1524.83237675219,,,,,,,1546.03473724196,1500.20778782254,0.610762470877275,0.389237529122725,114,102,60,7,34
2023-01-21,2023,0,,ATL,CHO,1525.85545282685,1395.12126387065,0.7905448506377525,0.20945514936224752,1513.59246677145,1407.38424992605,,,,,,,1557.72657095557,1368.16411293584,0.787364403942707,0.212635596057293,118,122,33,11,22
2023-01-21,2023,0,,MIN,HOU,1490.59258613902,1296.95851380805,0.8442627664887986,0.1557372335112014,1493.04770115032,1294.50339879675,,,,,,,1484.31071910914,1287.72451552773,0.834623375872792,0.165376624127208,113,104,10,11,11
2023-01-21,2023,0,,PHO,IND,1506.64555474467,1454.74706936746,0.7056599993436163,0.29434000065638366,1510.33944046107,1451.05318365106,,,,,,,1405.95971324479,1427.21658178802,0.651715180399413,0.348284819600587,112,107,20,58,39
2023-01-21,2023,0,,SAC,PHI,1526.35666621749,1592.85007186397,0.5480709279068618,0.45192907209313815,1520.91437527211,1598.29236280935,,,,,,,1516.87256435882,1502.09530022839,0.560668675572909,0.439331324427091,127,129,55,34,45
2023-01-22,2023,0,,DAL,LAC,1516.92627544161,1463.69047983716,0.7072564057945981,0.29274359420540186,1496.19139649165,1484.42535878712,,,,,,,1571.83886624042,1520.48435093796,0.675425415926258,0.324574584073742,98,112,69,69,69
2023-01-22,2023,0,,MIA,NOP,1563.13836424162,1536.921648784,0.6740503343893856,0.32594966561061445,1566.88309750708,1533.17691551853,,,,,,,1569.0277120873,1528.37031904546,0.647637567769806,0.352362432230194,100,96,70,29,50
2023-01-22,2023,0,,TOR,NYK,1474.90604623413,1540.07733599748,0.549955320163157,0.45004467983684304,1483.42986371393,1531.55351851768,,,,,,,1540.87714874311,1500.98143927913,0.600923136479487,0.399076863520513,125,116,59,66,63
2023-01-22,2023,0,,PHO,MEM,1510.33944046107,1656.79408927712,0.43354195242213955,0.5664580475778604,1516.0248275663,1651.10870217189,,,,,,,1518.39395643883,1656.09562746377,0.35813576889913,0.64186423110087,112,110,81,27,54
2023-01-22,2023,0,,DEN,OKC,1625.92941983396,1532.9719781003,0.7522693409649261,0.24773065903507385,1617.33264329493,1541.56875463933,,,,,,,1463.70210054065,1481.32415096958,0.646792166920509,0.353207833079491,99,101,39,26,33
2023-01-22,2023,0,,GSW,BRK,1549.24037329267,1584.65976641205,0.5918831870944926,0.4081168129055074,1541.34593647835,1592.55420322637,,,,,,,1557.70280207137,1553.06769779859,0.593875662541225,0.406124337458775,116,120,72,30,51
2023-01-22,2023,0,,POR,LAL,1447.69746114159,1487.95116493606,0.5851442011888494,0.41485579881115064,1435.73426822788,1499.91435784977,,,,,,,1497.35658713003,1431.30865656139,0.694336433338156,0.305663566661844,112,121,35,62,49
2023-01-23,2023,0,,ORL,BOS,1408.25681813243,1674.80433137353,0.27713363323995116,0.7228663667600488,1430.71346435092,1652.34768515504,,,,,,,1408.55283540341,1660.11849420073,0.26389128879491,0.73610871120509,113,98,60,5,33
2023-01-23,2023,0,,DET,MIL,1354.26411354434,1524.83237675219,0.399817981219723,0.600182018780277,1341.8658038507,1537.23068644583,,,,,,,1331.26863234865,1563.76027681883,0.282400336133303,0.717599663866697,130,150,26,1,14
2023-01-23,2023,0,,CHI,ATL,1501.59291426256,1513.59246677145,0.6240023629997734,0.3759976370002266,1509.32879972054,1505.85658131347,,,,,,,1505.80905080427,1579.66388526046,0.494489134112247,0.505510865887753,111,100,68,84,76
2023-01-23,2023,0,,HOU,MIN,1294.50339879675,1493.04770115032,0.3618677806391937,0.6381322193608063,1304.25361339654,1483.29748655053,,,,,,,1284.12865284993,1495.811052372,0.307904860361598,0.692095139638402,119,114,10,24,17
2023-01-23,2023,0,,UTA,CHO,1506.6936692714,1407.38424992605,0.7590205596415159,0.24097944035848406,1513.02468012042,1401.05323907703,,,,,,,1520.01860046218,1384.32464877784,0.812143245991059,0.187856754008941,120,102,30,16,23
2023-01-23,2023,0,,POR,SAS,1435.73426822788,1349.17456705596,0.7453424293892792,0.2546575706107208,1442.99355455326,1341.91528073058,,,,,,,1488.15240279995,1348.16380662656,0.733336210850242,0.266663789149758,147,127,19,11,15
2023-01-23,2023,0,,SAC,MEM,1520.91437527211,1651.10870217189,0.4566559372485729,0.5433440627514271,1547.01825277772,1625.00482466628,,,,,,,1520.38847268835,1598.31286553091,0.56165405864598,0.43834594135402,133,100,73,42,58
2023-01-24,2023,0,,IND,CHI,1451.05318365106,1509.32879972054,0.5597592048841531,0.4402407951158469,1457.64178421595,1502.74019915565,,,,,,,1422.06034900219,1511.09604091673,0.537412128059208,0.462587871940792,116,110,36,76,56
